E	water	muscle	lung	dry_spine	dry_rib	adipose	blood	heart	kidney	liver	lymph	pancreas	intestine	skull	cartilage	brain	spleen	iodine_blood	iron	pmma	aluminum	titanium	air	graphite	lead	breast_mammary	skin	iodine	eye_lens	ovary	red_marrow	yellow_marrow	testis	thyroid	bladder
613.5		0.088694022	0.092269732	0.026374594	0.12038424	0.15839129	0.082113116	0.093147909	0.092433607	0.09235088	0.093142126	0.09100499	0.091711122	0.090842767	0.13484626	0.096092952	0.091786979	0.093231433	0.09581458	0.59901711	0.10247814	0.20812198	0.33756302	9.6191082e-05	0.14522886	1.3741499	0.090175581	0.095939689	0.40299121	0.093524548	0.092519863	0.090724641	0.087073057	0.091722086	0.092439777	0.091633834
614.0		0.08866204	0.092236456	0.026365084	0.12034054	0.1583335	0.082083525	0.093114315	0.092400273	0.092317575	0.093108535	0.090972172	0.091678052	0.090810009	0.1347972	0.096058281	0.091753877	0.093197811	0.095779829	0.59878028	0.1024412	0.20804608	0.33743436	9.61564e-05	0.14517649	1.3726994	0.090143072	0.095905093	0.4027353	0.093490826	0.092486498	0.090691931	0.087041677	0.091689009	0.09240642	0.091600787
614.5		0.088630051	0.092203168	0.026355571	0.12029682	0.1582757	0.082053909	0.093080709	0.092366927	0.092284258	0.093074932	0.090939344	0.091644968	0.090777241	0.13474811	0.096023598	0.091720763	0.093164177	0.095745066	0.59854375	0.10240423	0.20797031	0.33730574	9.6121735e-05	0.14512404	1.3712514	0.090110543	0.095870481	0.40247971	0.093457091	0.092453122	0.090659201	0.08701027	0.091655921	0.092373051	0.091567729
615.0		0.088598157	0.092169986	0.026346088	0.12025324	0.15821807	0.082024399	0.093047209	0.092333687	0.092251047	0.093041435	0.090906617	0.09161199	0.090744575	0.13469919	0.095989024	0.091687754	0.093130648	0.095710413	0.59830775	0.10236738	0.2078948	0.33717745	9.6087205e-05	0.14507181	1.3698089	0.090078123	0.095835981	0.40222497	0.093423465	0.092419851	0.090626582	0.086978976	0.091622937	0.092339787	0.091534774
615.5		0.088566221	0.092136759	0.026336592	0.12020961	0.15816038	0.081994854	0.093013664	0.092300402	0.092217791	0.093007893	0.090873846	0.091578967	0.090711865	0.1346502	0.095954403	0.0916547	0.093097074	0.095675713	0.59807151	0.1023305	0.2078191	0.33704886	9.6052596e-05	0.14501952	1.3683672	0.090045661	0.095801435	0.4019702	0.093389793	0.092386534	0.090593922	0.086947644	0.091589908	0.092306479	0.091501775
616.0		0.088534369	0.092103619	0.026327121	0.1201661	0.15810284	0.081965383	0.092980207	0.092267205	0.092184623	0.09297444	0.090841161	0.091546031	0.090679241	0.13460135	0.095919873	0.091621733	0.093063589	0.095641106	0.5978361	0.1022937	0.20774365	0.33692091	9.601809e-05	0.14496736	1.3669317	0.090013283	0.09576698	0.40171648	0.093356209	0.092353304	0.090561346	0.086916391	0.091556966	0.092273258	0.091468863
616.5		0.088502527	0.092070489	0.026317652	0.12012259	0.1580453	0.081935916	0.092946759	0.092234016	0.092151463	0.092940995	0.090808486	0.091513104	0.090646627	0.1345525	0.095885354	0.091588775	0.093030113	0.095606508	0.59760062	0.10225692	0.20766818	0.33679269	9.5983581e-05	0.1449152	1.365498	0.089980913	0.095732533	0.40146288	0.093322634	0.092320085	0.090528776	0.086885143	0.091524033	0.092240046	0.091435959
617.0		0.088470711	0.092037381	0.026308191	0.1200791	0.15798781	0.081906456	0.092913336	0.09220085	0.092118326	0.092907573	0.090775837	0.091480199	0.090614035	0.13450369	0.095850859	0.09155584	0.092996661	0.095571935	0.5973655	0.10222014	0.20759272	0.33666484	9.5949105e-05	0.14486303	1.3640683	0.089948559	0.095698108	0.40120987	0.09328908	0.092286889	0.09049622	0.086853902	0.091491124	0.092206858	0.09140308
617.5		0.088438964	0.09200435	0.026298751	0.12003573	0.15793045	0.081877086	0.092879988	0.092167762	0.092085266	0.092874229	0.090743259	0.091447371	0.090581518	0.13445499	0.095816442	0.091522981	0.092963285	0.095537442	0.59713078	0.10218347	0.20751749	0.33653706	9.5914682e-05	0.14481105	1.3626428	0.089916289	0.095663767	0.40095745	0.093255607	0.092253769	0.090463752	0.086822756	0.09145829	0.092173746	0.091370276
618.0		0.088407191	0.091971295	0.026289304	0.11999233	0.15787309	0.081847693	0.092846617	0.092134649	0.092052183	0.092840861	0.090710657	0.09141452	0.090548978	0.13440628	0.095782001	0.091490099	0.092929885	0.095502925	0.59689607	0.10214677	0.20744224	0.33640938	9.5880293e-05	0.14475903	1.3612196	0.089883995	0.095629399	0.40070539	0.093222111	0.092220625	0.090431262	0.086791585	0.091425432	0.09214061	0.091337447
618.5		0.088375465	0.091938287	0.02627987	0.11994899	0.15781577	0.081818338	0.092813292	0.092101583	0.092019145	0.092807539	0.090678101	0.091381714	0.090516483	0.13435761	0.095747608	0.091457262	0.092896532	0.095468456	0.59666164	0.10211013	0.20736705	0.33628197	9.5845922e-05	0.14470707	1.3598004	0.089851745	0.09559508	0.40045388	0.09318866	0.092187527	0.090398814	0.086760456	0.09139262	0.092107521	0.091304665
619.0		0.088343813	0.09190535	0.026270458	0.11990573	0.15775858	0.081789035	0.092780042	0.092068589	0.091986181	0.092774291	0.090645621	0.09134898	0.090484061	0.13430905	0.095713292	0.091424498	0.092863254	0.095434064	0.59642781	0.10207354	0.20729204	0.33615455	9.5811613e-05	0.14465519	1.3583854	0.08981956	0.095560834	0.400203	0.09315528	0.092154503	0.090366429	0.086729381	0.091359882	0.092074505	0.091271956
619.5		0.088312152	0.091872405	0.026261043	0.11986246	0.15770138	0.081759727	0.092746782	0.092035586	0.091953207	0.092741033	0.09061313	0.091316237	0.090451629	0.13426048	0.095678966	0.091391725	0.092829965	0.095399663	0.59619415	0.10203695	0.20721698	0.33602728	9.5777293e-05	0.1446033	1.3569727	0.089787368	0.09552658	0.39995242	0.093121892	0.09212147	0.090334038	0.0866983	0.091327135	0.09204148	0.091239238
620.0		0.088280509	0.091839484	0.026251634	0.11981924	0.15764422	0.081730454	0.092713545	0.092002608	0.091920257	0.0927078	0.09058066	0.091283518	0.09041922	0.13421195	0.095644664	0.091358975	0.0927967	0.095365287	0.59596031	0.1020004	0.20714199	0.33590017	9.5743019e-05	0.14455148	1.3555638	0.089755205	0.095492352	0.39970238	0.09308853	0.09208846	0.090301678	0.086667257	0.091294409	0.092008478	0.091206542
620.5		0.088248919	0.091806618	0.026242241	0.11977609	0.15758717	0.081701229	0.092680364	0.091969684	0.091887362	0.092674623	0.090548245	0.091250855	0.090386865	0.13416351	0.095610419	0.091326281	0.092763491	0.095330969	0.59572735	0.10196392	0.20706712	0.3357733	9.5708794e-05	0.14449977	1.3541585	0.089723096	0.095458181	0.39945279	0.093055225	0.092055505	0.090269373	0.086636266	0.091261739	0.091975532	0.091173901
621.0		0.088217373	0.091773789	0.026232859	0.11973297	0.15753017	0.081672015	0.092647223	0.091936799	0.091854505	0.092641483	0.090515872	0.091218227	0.090354549	0.13411511	0.095576216	0.091293623	0.092730321	0.095296691	0.59549428	0.10192745	0.20699231	0.33564643	9.5674582e-05	0.14444803	1.3527562	0.089691014	0.095424047	0.39920356	0.093021953	0.09202259	0.09023709	0.086605285	0.091229108	0.091942624	0.0911413
621.5		0.088185826	0.091740968	0.026223479	0.11968988	0.1574732	0.08164283	0.092614087	0.09190392	0.091821655	0.092608351	0.0904835	0.091185608	0.090322239	0.13406674	0.095542018	0.091260973	0.092697158	0.095262421	0.59526132	0.10189101	0.2069175	0.33551959	9.5640408e-05	0.14439638	1.3513572	0.089658949	0.095389923	0.39895496	0.092988692	0.09198968	0.090204829	0.086574336	0.091196483	0.091909723	0.091108703
622.0		0.088154328	0.091708196	0.026214113	0.11964685	0.15741631	0.081613683	0.092581002	0.091871091	0.091788855	0.092575268	0.090451179	0.091153037	0.090289977	0.13401843	0.095507873	0.091228372	0.092664044	0.095228203	0.59502924	0.10185462	0.20684291	0.3353931	9.5606282e-05	0.14434479	1.3499628	0.089626929	0.095355849	0.39870687	0.092955481	0.09195682	0.090172612	0.086543427	0.091163907	0.091876872	0.091076157
622.5		0.088122833	0.091675428	0.026204748	0.11960383	0.15735943	0.081584546	0.09254792	0.091838266	0.091756058	0.09254219	0.09041886	0.091120471	0.090257719	0.13397013	0.09547373	0.091195775	0.092630934	0.095193988	0.59479687	0.10181825	0.20676834	0.33526663	9.5572149e-05	0.14429322	1.3485704	0.089594916	0.095321781	0.39845915	0.092922274	0.091923963	0.090140403	0.086512528	0.091131334	0.091844024	0.091043613
623.0		0.088091458	0.09164278	0.026195418	0.11956095	0.15730274	0.081555499	0.09251496	0.09180556	0.091723381	0.092509232	0.090386663	0.091088023	0.09022558	0.133922	0.095439714	0.091163297	0.092597946	0.0951599	0.59456526	0.10178199	0.20669387	0.33514043	9.5538131e-05	0.1442418	1.3471831	0.089563013	0.095287835	0.39821228	0.092889186	0.091891228	0.090108301	0.086481724	0.091098882	0.091811297	0.09101119
623.5		0.088060022	0.091610064	0.026186069	0.11951799	0.15724594	0.081526381	0.092481933	0.091772788	0.091690638	0.092476206	0.090354403	0.091055507	0.090193375	0.13387377	0.095405629	0.091130752	0.092564891	0.095125744	0.59433318	0.10174564	0.20661932	0.33501417	9.5504049e-05	0.14419023	1.3457966	0.089531039	0.095253817	0.39796529	0.092856029	0.091858427	0.090076127	0.086450847	0.091066364	0.091778503	0.090978702
624.0		0.08802864	0.091577425	0.02617674	0.11947515	0.1571893	0.081497387	0.092448979	0.091740092	0.091657969	0.092443258	0.090322204	0.091023071	0.090161242	0.13382568	0.095371619	0.091098284	0.092531909	0.095091663	0.59410215	0.10170943	0.20654501	0.33488821	9.5470068e-05	0.14413895	1.344416	0.089499164	0.095219886	0.39771926	0.092822957	0.091825696	0.090044062	0.086420099	0.091033916	0.091745783	0.090946283
624.5		0.087997305	0.091544812	0.02616742	0.11943232	0.15713267	0.081468349	0.092416056	0.091707421	0.091625328	0.092410335	0.090290047	0.090990656	0.090129139	0.13377759	0.095337641	0.09106584	0.092498958	0.095057615	0.59387107	0.10167319	0.20647066	0.33476225	9.5436102e-05	0.14408751	1.3430373	0.089467285	0.095185973	0.39747349	0.092789902	0.091792999	0.090011982	0.086389306	0.091001501	0.091713092	0.090913897
625.0		0.087966012	0.09151225	0.026158115	0.11938956	0.15707616	0.081439386	0.092383183	0.091674803	0.091592738	0.092377465	0.090257934	0.090958294	0.090097084	0.1337296	0.095303715	0.091033448	0.092466057	0.095023618	0.59364016	0.10163703	0.20639644	0.33463653	9.5402173e-05	0.14403624	1.3416628	0.08943547	0.095152118	0.39722823	0.092756903	0.09176035	0.08997997	0.086358592	0.090969134	0.091680452	0.090881559
625.5		0.087934716	0.091479685	0.026148808	0.1193468	0.15701962	0.081410417	0.092350307	0.091642182	0.091560146	0.092344592	0.090225819	0.090925929	0.090065027	0.13368159	0.095269786	0.091001054	0.092433153	0.09498962	0.59340966	0.10160086	0.20632223	0.33451091	9.5368236e-05	0.14398496	1.3402904	0.08940365	0.09511826	0.39698334	0.0927239	0.091727699	0.089947953	0.086327871	0.090936765	0.091647809	0.090849219
626.0		0.087903443	0.091447149	0.02613951	0.11930409	0.15696317	0.081381486	0.092317459	0.091609588	0.09152758	0.092311747	0.090193728	0.090893593	0.090032997	0.13363366	0.095235886	0.090968687	0.092400277	0.09495565	0.59317916	0.10156474	0.20624816	0.33438542	9.5334353e-05	0.14393375	1.3389217	0.089371863	0.095084432	0.39673904	0.092690927	0.091695074	0.089915971	0.086297191	0.090904422	0.091615194	0.090816905
626.5		0.087872235	0.091414674	0.026130229	0.11926145	0.15690678	0.081352593	0.092284675	0.091577057	0.091495078	0.092278965	0.090161703	0.090861318	0.090001029	0.13358578	0.095202051	0.090936382	0.092367465	0.094921747	0.59294908	0.10152868	0.20617405	0.3342601	9.5300515e-05	0.14388261	1.3375566	0.08934013	0.095050667	0.39649507	0.092658016	0.091662514	0.089884041	0.086266551	0.090872143	0.091582642	0.090784655
627.0		0.087841071	0.091382246	0.026120962	0.11921887	0.15685049	0.081323746	0.092251937	0.091544573	0.091462622	0.09224623	0.090129723	0.090829089	0.089969107	0.13353798	0.095168264	0.090904123	0.092334699	0.094887892	0.59271951	0.10149266	0.20610016	0.33413495	9.5266729e-05	0.14383154	1.3361956	0.089308444	0.095016951	0.39625183	0.092625152	0.091629999	0.089852158	0.086235959	0.09083991	0.091550136	0.090752451
627.5		0.087809868	0.091349783	0.026111684	0.11917625	0.15679416	0.081294877	0.092219163	0.091512053	0.09143013	0.092213459	0.090097705	0.090796825	0.089937149	0.13349015	0.095134441	0.090871829	0.092301897	0.094854001	0.59248989	0.10145662	0.20602632	0.33400977	9.5232925e-05	0.14378043	1.3348368	0.089276727	0.094983198	0.39600889	0.092592253	0.091597448	0.089820247	0.086205345	0.09080764	0.091517594	0.09072021
628.0		0.087778782	0.091317436	0.026102439	0.11913378	0.15673801	0.0812661	0.092186506	0.091479649	0.091397755	0.092180805	0.090065805	0.090764676	0.089905306	0.13344246	0.095100738	0.09083965	0.092269213	0.094820231	0.59226086	0.1014207	0.20595251	0.33388486	9.5199215e-05	0.1437295	1.333482	0.08924512	0.094949566	0.39576657	0.092559471	0.091565015	0.089788443	0.086174829	0.090775487	0.091485169	0.090688086
628.5		0.087747632	0.091285029	0.026093178	0.11909124	0.15668178	0.081237285	0.092153789	0.091447185	0.09136532	0.092148091	0.090033841	0.090732469	0.089873403	0.13339472	0.095066973	0.090807413	0.092236468	0.094786399	0.59203177	0.10138472	0.20587872	0.33376001	9.516548e-05	0.1436785	1.3321291	0.089213459	0.094915873	0.39552437	0.092526631	0.09153252	0.08975659	0.086144271	0.090743273	0.091452684	0.090655901
629.0		0.087716587	0.091252722	0.026083945	0.11904882	0.1566257	0.081208538	0.092121174	0.091414822	0.091332985	0.092115478	0.090001982	0.09070036	0.0898416	0.1333471	0.095033313	0.090775274	0.092203825	0.094752673	0.59180314	0.10134884	0.20580504	0.33363524	9.5131795e-05	0.14362761	1.33078	0.089181889	0.094882282	0.39528289	0.092493887	0.091500128	0.089724821	0.086113786	0.09071116	0.0914203	0.090623817
629.5		0.087685534	0.091220411	0.026074711	0.1190064	0.15656963	0.081179797	0.092088554	0.091382455	0.091300646	0.092082861	0.089970117	0.090668247	0.089809792	0.13329948	0.094999648	0.090743132	0.092171177	0.094718942	0.59157464	0.10131296	0.20573143	0.33351076	9.5098139e-05	0.14357673	1.3294347	0.089150318	0.094848687	0.39504175	0.092461142	0.091467731	0.089693056	0.086083308	0.090679043	0.091387911	0.090591729
630.0		0.08765452	0.091188139	0.026065488	0.11896403	0.15651361	0.081151085	0.092055974	0.091350126	0.091268346	0.092050283	0.089938291	0.090636173	0.089778024	0.13325191	0.094966024	0.090711028	0.092138569	0.094685253	0.5913463	0.10127711	0.20565788	0.33338629	9.5064516e-05	0.1435259	1.3280917	0.089118782	0.094815132	0.39480105	0.092428435	0.091435373	0.089661324	0.086052859	0.090646964	0.091355562	0.090559679
630.5		0.087623579	0.091155944	0.026056287	0.11892176	0.15645774	0.081122444	0.092023472	0.091317875	0.091236123	0.092017783	0.08990654	0.090604176	0.08974633	0.13320447	0.094932481	0.090679001	0.092106039	0.094651644	0.59111856	0.10124136	0.2055845	0.33326212	9.5030979e-05	0.14347519	1.3267538	0.089087324	0.094781658	0.39456109	0.092395808	0.091403092	0.089629671	0.086022487	0.090614963	0.09132329	0.090527706
631.0		0.087592571	0.091123686	0.026047068	0.11887942	0.15640176	0.081093772	0.091990904	0.091285561	0.091203837	0.091985219	0.089874722	0.090572117	0.089714574	0.13315694	0.094898871	0.090646912	0.092073444	0.094617969	0.59089081	0.10120556	0.20551099	0.33313778	9.4997376e-05	0.14342447	1.3254165	0.089055814	0.094748122	0.3943212	0.092363119	0.091370746	0.08959797	0.085992082	0.090582896	0.091290954	0.090495669
631.5		0.087561685	0.091091539	0.026037882	0.1188372	0.15634597	0.081065151	0.091958452	0.091253358	0.091171663	0.091952768	0.089843025	0.090540166	0.08968293	0.13310955	0.09486538	0.090614933	0.092040964	0.094584413	0.59066348	0.10116983	0.20543771	0.33301381	9.4963869e-05	0.14337377	1.3240847	0.089024392	0.094714695	0.39408204	0.092330536	0.091338516	0.089566349	0.08596173	0.090550945	0.091258732	0.090463746
632.0		0.087530815	0.091059419	0.026028702	0.11879504	0.15629022	0.081036581	0.091926025	0.091221183	0.091139515	0.091920344	0.089811348	0.090508244	0.089651311	0.13306222	0.094831914	0.090582981	0.09200851	0.094550884	0.59043643	0.10113417	0.2053644	0.33288998	9.49304e-05	0.1433232	1.3227549	0.088993009	0.0946813	0.39384325	0.092297985	0.09130631	0.089534771	0.085931432	0.090519017	0.091226535	0.090431847
632.5		0.087499939	0.091027293	0.026019521	0.11875286	0.15623447	0.081008005	0.091893592	0.091189	0.091107361	0.091887913	0.089779664	0.090476315	0.089619685	0.13301488	0.094798442	0.090551023	0.091976049	0.094517348	0.59020945	0.10109849	0.20529128	0.33276625	9.4896947e-05	0.14327261	1.3214288	0.088961618	0.094647897	0.39360479	0.092265427	0.091274098	0.089503188	0.085901129	0.090487083	0.091194332	0.090399942
633.0		0.087469109	0.090995215	0.026010353	0.11871075	0.15617881	0.080979475	0.091861208	0.091156867	0.091075255	0.091855532	0.089748028	0.090444434	0.089588107	0.13296761	0.09476502	0.090519112	0.091943637	0.094483864	0.5899827	0.10106288	0.20521807	0.33264255	9.4863509e-05	0.14322212	1.320105	0.088930278	0.094614546	0.39336692	0.092232919	0.091241934	0.089471653	0.085870874	0.090455197	0.091162178	0.090368084
633.5		0.087438315	0.090963168	0.026001195	0.11866867	0.15612319	0.080950952	0.091828855	0.091124763	0.09104318	0.091823181	0.089716426	0.090412583	0.08955656	0.13292037	0.094731633	0.090487232	0.091911256	0.094450413	0.5897563	0.10102727	0.20514507	0.33251898	9.4830134e-05	0.14317161	1.3187848	0.088898957	0.094581223	0.39312938	0.092200439	0.091209803	0.089440137	0.085840627	0.090423343	0.091130055	0.090336259
634.0		0.087407556	0.090931162	0.025992048	0.11862666	0.15606766	0.08092248	0.091796544	0.091092702	0.091011147	0.091790872	0.089684862	0.090380773	0.089525053	0.13287321	0.094698286	0.090455393	0.091878917	0.094417004	0.58953025	0.10099172	0.20507213	0.33239569	9.4796775e-05	0.14312121	1.3174681	0.088867684	0.094547946	0.39289243	0.092168002	0.091177712	0.089408669	0.085810433	0.09039153	0.091097973	0.090304474
634.5		0.087376816	0.090899177	0.025982907	0.11858467	0.15601214	0.080894034	0.091764253	0.091060661	0.090979134	0.091758584	0.089653317	0.090348985	0.089493566	0.13282607	0.094664961	0.090423575	0.091846599	0.094383617	0.58930444	0.10095621	0.20499918	0.33227243	9.4763428e-05	0.14307086	1.3161539	0.088836434	0.094514692	0.39265589	0.092135587	0.091145641	0.089377226	0.085780268	0.090359736	0.091065912	0.090272709
635.0		0.087346097	0.090867212	0.025973772	0.1185427	0.15595668	0.080865595	0.091731982	0.09102864	0.090947141	0.091726315	0.089621794	0.090317216	0.089462099	0.13277898	0.094631658	0.090391777	0.091814301	0.094350252	0.58907868	0.10092071	0.2049263	0.33214914	9.473012e-05	0.14302051	1.3148425	0.088805198	0.094481456	0.3924196	0.092103191	0.091113591	0.089345796	0.085750109	0.090327963	0.091033871	0.090240964
635.5		0.087315443	0.090835314	0.025964656	0.11850083	0.15590133	0.080837215	0.09169978	0.090996687	0.090915216	0.091694116	0.089590337	0.090285514	0.089430699	0.13273197	0.094598425	0.090360046	0.091782071	0.094316958	0.58885351	0.10088528	0.2048536	0.33202635	9.4696885e-05	0.14297027	1.3135358	0.088774029	0.094448291	0.39218411	0.092070864	0.091081609	0.089314433	0.085720013	0.090296257	0.091001897	0.090209287
636.0		0.087284756	0.090803387	0.025955532	0.11845893	0.15584595	0.080808823	0.091667547	0.090964704	0.090883261	0.091661886	0.089558848	0.090253783	0.089399268	0.13268494	0.09456516	0.090328285	0.091749811	0.094283632	0.58862834	0.10084984	0.20478085	0.33190346	9.4663632e-05	0.14292002	1.3122307	0.088742836	0.094415096	0.39194874	0.092038508	0.091049595	0.089283049	0.085689905	0.09026452	0.090969893	0.090177578
